/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_30_983.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_30_983.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_30_983.jpg, 0, 0, 0, 7.913996E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_31_085.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_31_085.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_31_085.jpg, 0, 0, 0, 8.107441E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_31_187.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_31_187.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_31_187.jpg, 0, 0, 0, 8.131552E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_31_288.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_31_288.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_31_288.jpg, 0, 0, 0, 7.785848E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_31_389.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_31_389.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_31_389.jpg, 0, 0, 0, 7.860691E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_31_490.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_31_490.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_31_490.jpg, 0, 0, 0, 7.79429E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_31_591.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_31_591.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_31_591.jpg, 0, 0, 0, 7.793611E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_31_693.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_31_693.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_31_693.jpg, 0, 0, 0, 8.051097E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_31_794.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_31_794.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_31_794.jpg, 0, 0, 0, 7.895252E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_31_894.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_31_894.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_31_894.jpg, 0, 0, 0, 7.79542E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_31_994.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_31_994.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_31_994.jpg, 0, 0, 0, 7.950241E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_32_097.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_32_097.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_32_097.jpg, 0, 0, 0, 7.808588E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_32_197.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_32_197.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_32_197.jpg, 0, 0, 0, 7.822949E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_32_299.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_32_299.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_32_299.jpg, 0, 0, 0, 7.784482E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_32_400.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_32_400.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_32_400.jpg, 0, 0, 0, 8.061955E-05
/home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/center_2018_11_13_09_42_32_500.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/left_2018_11_13_09_42_32_500.jpg, /home/aroy24/Projects/tutorials/udemy_self-driving_car/sec_14_Behavioural_Cloning/Data/IMG/right_2018_11_13_09_42_32_500.jpg, 0, 0, 0, 7.860646E-05
